datetime,grid_id,value
2017-01-20T16:00:00Z,XJF9O,17.56818181818182
2017-01-21T08:00:00Z,3S31A,4.675416666666667
2017-01-21T08:00:00Z,A2FBI,5.148809523809524
2017-01-21T08:00:00Z,DJN0F,4.389204545454545
2017-01-21T08:00:00Z,E5P9N,6.788095238095238
2017-01-21T08:00:00Z,FRITQ,31.070901785714288
2017-01-21T08:00:00Z,H96P6,4.874242424242424
2017-01-21T08:00:00Z,PG3MI,6.770833333333333
2017-01-21T08:00:00Z,X5DKW,30.35
2017-01-21T08:00:00Z,ZZ8JF,3.7107142857142854
2017-01-21T16:00:00Z,1X116,25.833333333333336
2017-01-21T16:00:00Z,9Q6TA,28.083333333333336
2017-01-21T16:00:00Z,KW43U,24.884469696969695
2017-01-21T16:00:00Z,VR4WG,28.729166666666664
2017-01-21T16:00:00Z,XJF9O,24.295454545454547
2017-01-22T08:00:00Z,3S31A,6.173557692307691
2017-01-22T08:00:00Z,A2FBI,6.746753246753247
2017-01-22T08:00:00Z,DJN0F,7.749147727272728
2017-01-22T08:00:00Z,E5P9N,9.423511904761904
2017-01-22T08:00:00Z,FRITQ,31.070901785714288
2017-01-22T08:00:00Z,H96P6,7.030882352941177
2017-01-22T08:00:00Z,PG3MI,10.472222222222221
2017-01-22T08:00:00Z,X5DKW,30.35
2017-01-22T08:00:00Z,ZZ8JF,4.329545454545455
2017-01-22T16:00:00Z,1X116,23.645833333333336
2017-01-22T16:00:00Z,9Q6TA,29.916666666666668
2017-01-22T16:00:00Z,KW43U,28.25
2017-01-22T16:00:00Z,VR4WG,30.145833333333332
2017-01-22T16:00:00Z,XJF9O,25.416666666666664
2017-01-23T08:00:00Z,3S31A,9.704761904761904
2017-01-23T08:00:00Z,A2FBI,8.166666666666666
2017-01-23T08:00:00Z,DJN0F,4.391456582633053
2017-01-23T08:00:00Z,E5P9N,10.997994652406417
2017-01-23T08:00:00Z,H96P6,7.451428571428571
2017-01-23T08:00:00Z,PG3MI,11.0
2017-01-23T08:00:00Z,X5DKW,30.35
2017-01-23T16:00:00Z,1X116,27.083333333333336
2017-01-23T16:00:00Z,9Q6TA,26.910326086956523
2017-01-23T16:00:00Z,KW43U,25.020833333333336
2017-01-23T16:00:00Z,VR4WG,28.08605072463768
2017-01-23T16:00:00Z,XJF9O,26.770833333333336
2017-01-24T08:00:00Z,3S31A,12.841098484848485
2017-01-24T08:00:00Z,A2FBI,8.058695652173913
2017-01-24T08:00:00Z,DJN0F,4.75
2017-01-24T08:00:00Z,E5P9N,11.255555555555555
2017-01-24T08:00:00Z,FRITQ,31.070901785714288
2017-01-24T08:00:00Z,H96P6,5.171666666666667
2017-01-24T08:00:00Z,PG3MI,12.241071428571427
2017-01-24T08:00:00Z,X5DKW,30.35
2017-01-24T08:00:00Z,ZZ8JF,5.665416666666667
2017-01-24T16:00:00Z,1X116,17.404761904761905
2017-01-24T16:00:00Z,9Q6TA,16.904150197628457
2017-01-24T16:00:00Z,KW43U,17.518939393939394
2017-01-24T16:00:00Z,VR4WG,18.210227272727273
2017-01-24T16:00:00Z,XJF9O,16.149209486166008
2017-01-25T08:00:00Z,3S31A,15.779566563467496
2017-01-25T08:00:00Z,A2FBI,10.695833333333333
2017-01-25T08:00:00Z,DJN0F,9.968333333333334
2017-01-25T08:00:00Z,E5P9N,13.075416666666666
2017-01-25T08:00:00Z,FRITQ,31.070901785714288
2017-01-25T08:00:00Z,H96P6,9.370833333333334
2017-01-25T08:00:00Z,PG3MI,18.868659420289855
2017-01-25T08:00:00Z,QJHW4,3.295
2017-01-25T08:00:00Z,X5DKW,30.35
2017-01-25T08:00:00Z,ZZ8JF,9.442857142857145
2017-01-25T16:00:00Z,1X116,10.557416267942584
2017-01-25T16:00:00Z,9Q6TA,11.386363636363637
2017-01-25T16:00:00Z,KW43U,10.986166007905139
2017-01-25T16:00:00Z,VR4WG,11.318181818181818
2017-01-25T16:00:00Z,XJF9O,10.215909090909092
2017-01-26T08:00:00Z,3S31A,13.15030959752322
2017-01-26T08:00:00Z,A2FBI,17.11842105263158
2017-01-26T08:00:00Z,DJN0F,19.53541666666667
2017-01-26T08:00:00Z,E5P9N,16.948863636363637
2017-01-26T08:00:00Z,FRITQ,31.070901785714288
2017-01-26T08:00:00Z,H96P6,14.85530303030303
2017-01-26T08:00:00Z,PG3MI,23.70833333333333
2017-01-26T08:00:00Z,QJHW4,8.936363636363637
2017-01-26T08:00:00Z,X5DKW,30.35
2017-01-26T08:00:00Z,ZZ8JF,15.945833333333333
2017-01-26T16:00:00Z,1X116,5.779761904761905
2017-01-26T16:00:00Z,9Q6TA,7.695652173913044
2017-01-26T16:00:00Z,KW43U,8.520833333333332
2017-01-26T16:00:00Z,VR4WG,8.375
2017-01-26T16:00:00Z,XJF9O,6.221813725490197
2017-01-27T08:00:00Z,3S31A,18.363480392156863
2017-01-27T08:00:00Z,A2FBI,18.458333333333332
2017-01-27T08:00:00Z,DJN0F,16.188095238095237
2017-01-27T08:00:00Z,E5P9N,21.68695652173913
2017-01-27T08:00:00Z,FRITQ,31.070901785714288
2017-01-27T08:00:00Z,H96P6,5.555
2017-01-27T08:00:00Z,PG3MI,15.583333333333334
2017-01-27T08:00:00Z,QJHW4,3.3175
2017-01-27T08:00:00Z,X5DKW,30.35
2017-01-27T08:00:00Z,ZP1FZ,12.702083333333333
2017-01-27T08:00:00Z,ZZ8JF,11.80909090909091
2017-01-27T16:00:00Z,1X116,9.095849802371541
2017-01-27T16:00:00Z,9Q6TA,8.156702898550725
2017-01-27T16:00:00Z,KW43U,7.828804347826087
2017-01-27T16:00:00Z,VR4WG,8.584239130434781
2017-01-27T16:00:00Z,XJF9O,7.958333333333334
2017-01-28T08:00:00Z,3S31A,16.978598484848483
2017-01-28T08:00:00Z,A2FBI,16.340277777777775
2017-01-28T08:00:00Z,DJN0F,8.088392857142857
2017-01-28T08:00:00Z,E5P9N,21.18958333333333
2017-01-28T08:00:00Z,FRITQ,31.070901785714288
2017-01-28T08:00:00Z,H96P6,8.538333333333334
2017-01-28T08:00:00Z,QJHW4,3.704358974358974
2017-01-28T08:00:00Z,X5DKW,30.35
2017-01-28T08:00:00Z,ZP1FZ,7.775569358178053
2017-01-28T08:00:00Z,ZZ8JF,4.657894736842105
2017-01-28T16:00:00Z,1X116,9.895833333333334
2017-01-28T16:00:00Z,9Q6TA,10.965579710144928
2017-01-28T16:00:00Z,KW43U,11.587121212121213
2017-01-28T16:00:00Z,VR4WG,12.143115942028984
2017-01-28T16:00:00Z,XJF9O,8.556547619047619
2017-01-29T08:00:00Z,A2FBI,14.492424242424242
2017-01-29T08:00:00Z,DJN0F,10.352916666666667
2017-01-29T08:00:00Z,E5P9N,18.537409420289855
2017-01-29T08:00:00Z,FRITQ,31.070901785714288
2017-01-29T08:00:00Z,H96P6,9.597083333333334
2017-01-29T08:00:00Z,QJHW4,8.1175
2017-01-29T08:00:00Z,X5DKW,30.35
2017-01-29T08:00:00Z,ZP1FZ,13.770833333333334
2017-01-29T16:00:00Z,1X116,31.312499999999996
2017-01-29T16:00:00Z,9Q6TA,26.177536231884055
2017-01-29T16:00:00Z,KW43U,25.0625
2017-01-29T16:00:00Z,VR4WG,26.264492753623188
2017-01-29T16:00:00Z,XJF9O,26.678030303030305
2017-01-30T08:00:00Z,3S31A,12.594886363636363
2017-01-30T08:00:00Z,A2FBI,15.0
2017-01-30T08:00:00Z,DJN0F,13.748214285714285
2017-01-30T08:00:00Z,E5P9N,14.793055555555554
2017-01-30T08:00:00Z,FRITQ,31.070901785714288
2017-01-30T08:00:00Z,H96P6,8.835427807486631
2017-01-30T08:00:00Z,QJHW4,10.230978260869566
2017-01-30T08:00:00Z,X5DKW,30.35
2017-01-30T08:00:00Z,ZP1FZ,13.711742424242425
2017-01-30T08:00:00Z,ZZ8JF,10.345238095238095
2017-01-30T16:00:00Z,1X116,26.0
2017-01-30T16:00:00Z,9Q6TA,26.981884057971012
2017-01-30T16:00:00Z,KW43U,29.208333333333332
2017-01-30T16:00:00Z,VR4WG,25.733333333333334
2017-01-30T16:00:00Z,XJF9O,26.0
2017-01-31T16:00:00Z,1X116,16.5
2017-01-31T16:00:00Z,9Q6TA,16.268939393939394
2017-01-31T16:00:00Z,KW43U,16.5625
2017-01-31T16:00:00Z,VR4WG,16.5
2017-01-31T16:00:00Z,XJF9O,15.041666666666668
2017-02-01T08:00:00Z,3S31A,9.556060606060607
2017-02-01T08:00:00Z,A2FBI,10.378787878787879
2017-02-01T08:00:00Z,DJN0F,6.9378167641325525
2017-02-01T08:00:00Z,E5P9N,13.629106280193236
2017-02-01T08:00:00Z,FRITQ,29.8
2017-02-01T08:00:00Z,H96P6,10.041161616161617
2017-02-01T08:00:00Z,QJHW4,4.175
2017-02-01T08:00:00Z,WT52R,6.847222222222222
2017-02-01T08:00:00Z,X5DKW,17.7
2017-02-01T08:00:00Z,ZP1FZ,6.58828502415459
2017-02-01T08:00:00Z,ZZ8JF,4.83125
2017-02-01T16:00:00Z,1X116,13.646825396825397
2017-02-01T16:00:00Z,9Q6TA,14.299603174603176
2017-02-01T16:00:00Z,KW43U,11.517857142857144
2017-02-01T16:00:00Z,VR4WG,14.972222222222223
2017-02-01T16:00:00Z,XJF9O,13.801587301587299
2017-02-02T08:00:00Z,3S31A,7.050227272727273
2017-02-02T08:00:00Z,A2FBI,5.345238095238095
2017-02-02T08:00:00Z,DJN0F,3.808461538461539
2017-02-02T08:00:00Z,E5P9N,8.876956521739132
2017-02-02T08:00:00Z,FRITQ,29.8
2017-02-02T08:00:00Z,H96P6,8.445326086956522
2017-02-02T08:00:00Z,PG3MI,8.435869565217391
2017-02-02T08:00:00Z,QJHW4,5.652549019607844
2017-02-02T08:00:00Z,WT52R,6.099673913043479
2017-02-02T08:00:00Z,X5DKW,17.7
2017-02-02T08:00:00Z,ZP1FZ,6.763269230769231
2017-02-02T08:00:00Z,ZZ8JF,2.211111111111111
2017-02-02T16:00:00Z,1X116,23.63979468599034
2017-02-02T16:00:00Z,9Q6TA,21.187499999999996
2017-02-02T16:00:00Z,KW43U,21.39457070707071
2017-02-02T16:00:00Z,VR4WG,22.51388888888889
2017-02-02T16:00:00Z,XJF9O,21.290760869565215
2017-02-03T08:00:00Z,3S31A,11.151969696969696
2017-02-03T08:00:00Z,A2FBI,8.041666666666666
2017-02-03T08:00:00Z,DJN0F,10.866666666666667
2017-02-03T08:00:00Z,E5P9N,13.57685185185185
2017-02-03T08:00:00Z,H96P6,7.07452380952381
2017-02-03T08:00:00Z,PG3MI,9.789393939393939
2017-02-03T08:00:00Z,QJHW4,1.6881091617933723
2017-02-03T08:00:00Z,WT52R,6.163636363636364
2017-02-03T08:00:00Z,X5DKW,39.1
2017-02-03T08:00:00Z,ZP1FZ,6.498484848484849
2017-02-03T08:00:00Z,ZZ8JF,3.771428571428571
2017-02-03T16:00:00Z,1X116,12.951690821256038
2017-02-03T16:00:00Z,9Q6TA,13.055555555555555
2017-02-03T16:00:00Z,KW43U,13.125
2017-02-03T16:00:00Z,VR4WG,13.871980676328503
2017-02-03T16:00:00Z,XJF9O,12.397727272727272
2017-02-04T08:00:00Z,3S31A,8.892492039550863
2017-02-04T08:00:00Z,A2FBI,7.181481481481481
2017-02-04T08:00:00Z,DJN0F,9.717912457912457
2017-02-04T08:00:00Z,E5P9N,11.802380952380952
2017-02-04T08:00:00Z,FRITQ,31.23333333333333
2017-02-04T08:00:00Z,H96P6,6.038600288600288
2017-02-04T08:00:00Z,PG3MI,15.106481481481481
2017-02-04T08:00:00Z,QJHW4,4.51547619047619
2017-02-04T08:00:00Z,WT52R,4.775757575757575
2017-02-04T08:00:00Z,X5DKW,25.88888888888889
2017-02-04T08:00:00Z,ZP1FZ,8.484166666666667
2017-02-04T08:00:00Z,ZZ8JF,8.822222222222223
2017-02-04T16:00:00Z,1X116,13.155555555555557
2017-02-04T16:00:00Z,9Q6TA,12.78148148148148
2017-02-04T16:00:00Z,KW43U,13.691666666666668
2017-02-04T16:00:00Z,VR4WG,13.378140096618358
2017-02-04T16:00:00Z,XJF9O,13.050065876152834
2017-02-05T08:00:00Z,3S31A,6.740196078431372
2017-02-05T08:00:00Z,A2FBI,6.614035087719298
2017-02-05T08:00:00Z,DJN0F,5.933809523809525
2017-02-05T08:00:00Z,E5P9N,6.403055555555556
2017-02-05T08:00:00Z,FRITQ,6.3
2017-02-05T08:00:00Z,H96P6,8.780357142857143
2017-02-05T08:00:00Z,PG3MI,11.387681159420291
2017-02-05T08:00:00Z,QJHW4,7.6496031746031745
2017-02-05T08:00:00Z,WT52R,5.818686868686869
2017-02-05T08:00:00Z,X5DKW,15.5
2017-02-05T08:00:00Z,ZP1FZ,7.656944444444445
2017-02-05T08:00:00Z,ZZ8JF,4.709841269841269
2017-02-05T16:00:00Z,1X116,20.466269841269845
2017-02-05T16:00:00Z,9Q6TA,21.103864734299517
2017-02-05T16:00:00Z,KW43U,19.708333333333332
2017-02-05T16:00:00Z,VR4WG,21.597222222222218
2017-02-05T16:00:00Z,XJF9O,18.072061191626407
2017-02-06T08:00:00Z,3S31A,11.58496732026144
2017-02-06T08:00:00Z,A2FBI,9.179434092477571
2017-02-06T08:00:00Z,DJN0F,12.606449275362321
2017-02-06T08:00:00Z,E5P9N,14.137077294685989
2017-02-06T08:00:00Z,H96P6,9.655072463768116
2017-02-06T08:00:00Z,PG3MI,16.304347826086957
2017-02-06T08:00:00Z,QJHW4,5.348695652173913
2017-02-06T08:00:00Z,WT52R,8.62718253968254
2017-02-06T08:00:00Z,X5DKW,18.0
2017-02-06T08:00:00Z,ZP1FZ,15.588888888888889
2017-02-06T08:00:00Z,ZZ8JF,5.090740740740741
2017-02-06T16:00:00Z,1X116,18.619867149758456
2017-02-06T16:00:00Z,9Q6TA,19.319444444444443
2017-02-06T16:00:00Z,KW43U,18.243055555555557
2017-02-06T16:00:00Z,VR4WG,20.416666666666668
2017-02-06T16:00:00Z,XJF9O,28.785353535353533
2017-02-07T08:00:00Z,3S31A,15.383393719806762
2017-02-07T08:00:00Z,DJN0F,11.909036658141517
2017-02-07T08:00:00Z,E5P9N,15.296376811594202
2017-02-07T08:00:00Z,FRITQ,33.8
2017-02-07T08:00:00Z,H96P6,15.423781291172595
2017-02-07T08:00:00Z,PG3MI,18.41053391053391
2017-02-07T08:00:00Z,QJHW4,8.442906178489704
2017-02-07T08:00:00Z,WT52R,15.255525362318838
2017-02-07T08:00:00Z,X5DKW,16.8
2017-02-07T08:00:00Z,ZP1FZ,12.596780303030302
2017-02-07T08:00:00Z,ZZ8JF,9.927272727272728
2017-02-07T16:00:00Z,1X116,12.458333333333334
2017-02-07T16:00:00Z,9Q6TA,12.326388888888888
2017-02-07T16:00:00Z,KW43U,11.806917211328978
2017-02-07T16:00:00Z,VR4WG,12.852799090650754
2017-02-07T16:00:00Z,XJF9O,12.40410052910053
2017-02-08T16:00:00Z,1X116,15.881734006734007
2017-02-08T16:00:00Z,9Q6TA,14.142424242424243
2017-02-08T16:00:00Z,KW43U,14.374162679425837
2017-02-08T16:00:00Z,VR4WG,17.68445322793149
2017-02-08T16:00:00Z,XJF9O,14.946969696969697
2017-02-09T08:00:00Z,3S31A,11.149577294685992
2017-02-09T08:00:00Z,DJN0F,10.512500000000001
2017-02-09T08:00:00Z,E5P9N,15.751388888888888
2017-02-09T08:00:00Z,FRITQ,19.5
2017-02-09T08:00:00Z,H96P6,11.605555555555556
2017-02-09T08:00:00Z,PG3MI,12.277777777777779
2017-02-09T08:00:00Z,QJHW4,6.2231884057971
2017-02-09T08:00:00Z,WT52R,6.909722222222224
2017-02-09T08:00:00Z,X5DKW,15.1
2017-02-09T08:00:00Z,ZP1FZ,10.1
2017-02-09T08:00:00Z,ZZ8JF,6.494385026737969
2017-02-09T16:00:00Z,1X116,15.034722222222221
2017-02-09T16:00:00Z,9Q6TA,14.322222222222221
2017-02-09T16:00:00Z,KW43U,13.697222222222223
2017-02-09T16:00:00Z,VR4WG,16.98472222222222
2017-02-09T16:00:00Z,XJF9O,14.22420634920635
2017-02-10T16:00:00Z,1X116,15.346453089244852
